IDEES,DESCRIPTION,NOM_AMENDEMENT,EXPOSE_SOMMAIRE,LABEL
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO419865B2436P0D1N000416,"L'objet de cet amendement est de compléter le contenu du décret d'application.
Le décret aurait à sa charge :
- de préciser le cadre national pour l’analyse de la gravité de l’atteinte aux services écosystémiques rendus par la haie, du projet de destruction, et des mesures compensatoires associées. L’enjeu est ici de disposer d’une grille d’évaluation simple, solide et homogène, afin d’évaluer ces aspects.
- d'énoncer les motifs d’opposition à la déclaration, ou de refus à l’autorisation, qui sont propres à la haies et qui permettent d’assurer leur protection efficace.
- de préciser les modalités de contrôle des opérations.
- d'indiquer les modalités de certification de la durabilité dans la gestion des haies.
Tel est l'objet de cet amendement, travaillé avec l'AFAC et Artemisia.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO419610B2436P0D1N000731,"Le Bachelor Agro est appelé à devenir une référence importante en termes de niveau de qualification, comme le précise l’exposé des motifs du projet de loi.
Comme pour tous les diplômes élaborés au niveau national, les représentants de la profession doivent pouvoir concourir à la définition du référentiel de ce diplôme, dans le cadre des instances consultatives au sein desquelles ils siègent, en l’occurrence au niveau du Comité de suivi des cycles licence, master et doctorat (CSLMD).",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO419610B2436P0D1N003552,"L’alinéa tel que rédigé décrit précisément les personnels concernés par le programme national triennal de formation accélérée proposée. Il est possible que ce nombre change au cours du temps, c’est pourquoi le présent amendement propose de supprimer le nombre de 50 000.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO419610B2436P0D1N002334,"L’amendement prévoit d’autoriser la taille des haies au-delà de la période connue du 16 mars au 15 août pour celles relevant de la BCAE8 dans deux situations concrètes : la nécessité de maintenir une visibilité des réseaux d’énergie et de communication ou rétablir un accès suite 
à une coupure dans l’accès au service et raison de catastrophe naturelle ou de cas de force majeure.
Si la première exemption est de bon sens, la seconde vise à prendre en compte les contraintes et le changement climatiques qui nécessitent parfois d’ores et déjà la taille des haies en dehors des périodes précitées.
Cet amendement est issu d'une proposition de la Fédération Régionale Entrepreneurs des Territoires Occitanie.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO419865B2436P0D1N000648,"Cet amendement du groupe Socialistes et apparentés vise à préciser le délai d’instruction relative à tout projet de destruction d’une haie. Le projet de loi laisse le soin au décret de préciser le délai d’instruction, ce qui peut s’avérer problématique si celui-ci est trop faible. Aussi, il convient de s’assurer que le délai d’instruction est suffisant pour que l’administration puisse analyser la demande, en fixant ce délai dans la loi à deux mois. Par ailleurs, le projet de loi ne prévoyait pas de motif d’opposition à un projet de destruction de haie non soumis à autorisation. Compte tenu de l’importance des services environnementaux apportés par la haie, il convient de permettre à l’autorité instructrice de s’opposer aux projets qui leur portent une atteinte grave. La grille d’analyse de la gravité de l’atteinte aux services écosystémiques sera précisée par décret en Conseil d’État. Enfin, concernant les conséquences d’une absence de réponse de l’autorité, il est proposé que le silence gardé vaille décision de refus et non acceptation, comme prévu dans le projet de loi. Il doit être souligné que ce rejet implicite est spécifique au régime déclaratif des projets de destruction de haie, l’absence de réponse à des déclarations valant en revanche acceptation implicite dans le cadre d’autres législations (loi sur l’eau, ICPE, Natura 2000…). Il serait par ailleurs préjudiciable qu’une absence de réponse à une déclaration vaille acceptation, alors que le projet pourrait être, en définitive, soumis à autorisation. Il importe donc que l’administration statue, et tout d’abord en identifiant avec certitude le régime applicable. Tel est le sens du présent amendement travaillé en lien avec l'AFAC.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO419610B2436P0D1N000073,Le présent amendement vise à inscrire une rémunération digne pour les agriculteurs comme condition de la souveraineté alimentaire.,non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO419610B2436P0D1N002730,Cette modification vise à préciser que les établissements privés d’enseignement agricole peuvent également dispenser des formations de l’enseignement supérieur conduisant à un Bachelor Agro.,non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N000293,"Cet article a pour but de réhausser les seuils de la nomenclature IOTA pour la protection et la consolidation des berges par des techniques autres que végétales vivantes. 
Un des objectifs du gouvernement, retranscrit dans le pacte en faveur de la haie, est la simplification des règlementations autour des haies.
 
De plus, le gouvernement, dans ce même document, énonce qu’""une vision dynamique de l’évolution du linéaire de haie est nécessaire"".
 
Ainsi, le rehaussement des seuils vise à répondre aux exigences du Pacte en faveur de la haie.",oui
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N005045,Les agriculteurs doivent pouvoir rester ou devenir propriétaires de leurs exploitations.,non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N002254,"Dans un projet de loi, il est inutile de nommer un guichet. La nomination relève du domaine règlementaire. Le Conseil d'Etat a lui-même dans son avis sur le projet de loi d'orientation souligné que la dénomination du réseau ne relève pas du domaine de la loi.
De plus, ne pas nommer un réseau spécifique dans la loi est de nature à garantir une plus grande flexibilité, neutralité et adaptabilité.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N004204,"Cet amendement vise à supprimer la dernière mention floue sur les ""modes de production visant à garantir la durabilité des systèmes agricoles"" qui risque de mettre au même niveau des pratiques dont les bénéfices en matière de transition et de résilience sont très hétérogènes.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N000934,"Par cet amendement, le groupe LFI-NUPES souhaite porter le sujet de la présence de la prévention des risques d’incendie en milieu forestier et péri-forestier dans l’enseignement et la formation professionnelle publics aux métiers de l’agriculture, de la forêt, de la nature et des territoires.
Le rapport « Les incidences économiques de l’action pour le climat » de Jean Pisani-Ferry et de Selma Mahfouz, remis à la Première ministre en mai 2023, met en exergue le fait que le coût de l’inaction climatique est à terme supérieure à celui de l’action pour le climat.
Parallèlement, les spécialistes de l’Institut national de l’information géographique et forestière (IGN), de Météo France et de l’Office national des forêts (ONF) déclarent que “Dès 2040, les surfaces menacées par le feu sont susceptibles d’augmenter de 30 % par rapport à 2008 » dans le rapport de la mission interministérielle Changement climatique et extension des zones sensibles aux feux de forêts paru le 1er juillet 2010.
Du fait du changement climatique, les méga-feux tendent à s’intensifier en France, comme l’ont déjà montré les feux en Gironde à l’été 2022. Ceux-ci représentent à la fois une catastrophe environnementale, sanitaire, ainsi qu’économique pour les éleveurs et producteurs.
A la lumière de ces éléments, l'on comprend qu'il est essentiel d'investir dès maintenant en matière de prévention des risques incendies. Une première piste se situe dans l'introduction d'un module dédié dans enseignement et la formation professionnelle publics aux métiers de l’agriculture, de la forêt, de la nature et des territoires, afin d’assurer le développement des connaissances et compétences en matière de transitions agroécologique et climatique des générations futures.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N004078,"Les alinéas 1 à 6 de l’article 9 (à supprimer) visent à ajouter un nouveau dispositif de diagnostic pour les transmissions d’exploitations agricoles qui pourrait devenir contraignant d’ici 2025.
Si la loi est adoptée, obligation sera faite pour les agriculteurs de diagnostiquer :
la résilience de l’exploitation face aux conséquences du changement climatique, telles qu’elles sont estimées par la trajectoire de réchauffement de référence pour l'adaptation au changement climatique 
la capacité de l’exploitation à contribuer à l’atténuation de celui-ci, notamment par la mise en place de pratiques agroécologiques.
L’analyse des performances économiques de l’exploitation.
 
Cet amendement provient de la Coordination Rurale.",
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N001924,"Cet amendement du groupe Socialistes et apparentés vise à porter une attention particulière sur la place des femmes en agriculture. 
Les femmes représentent 24 % des cheffes d’exploitation agricole en 2022. Les politiques de formations doivent contribuer à renforcer la notion d’égalité entre les femmes et les hommes pour permettre à toutes et tous de bénéficier des mêmes conditions de formation pour prétendre à devenir agricultrice ou agriculteur, cheffe ou chef d’exploitation.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N001062,"La France rayonne sur la scène internationale par des produits emblématiques (faisant parfois l'objet d'une Appellation d'Origine Protégée) qui contribuent à améliorer à la fois notre image et notre balance commerciale. Ces produits en AOP contribuent également de manière significative à l’économie nationale et locale. La diversité des terroirs français offre un environnement propice à la fois à la production mais aussi au tourisme, permettant ainsi une production de qualité, ainsi que la richesse de nos paysages. 
Pourtant, nous retrouvons sur les étales de certains pays étrangers des contrefaçons reprenant les noms de ces produits, afin de capter leurs renommées. Il est du rôle du Gouvernement, en tant que négociateur avec nos partenaires commerciaux présents et futurs, d'intégrer à ses objectifs finaux la lutte contre les produits parasitant une appellation d'origine protégée.
Cet amendement propose d'intégrer cette protection des noms d'AOP à l'étranger dans la liste des objectifs des politiques publiques, puisque cette contrefaçon est une attaque illégale contre la bonne santé économique de nos terroirs.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N002443,"Les auteurs de cet amendement souhaitent intégrer l'amélioration de la protection sociale et des conditions de travail des agriculteurs, des actifs agricoles et de l'ensemble des salariés du secteur agricole et de l'agroalimentaire parmi les objectifs des politiques publiques concourant à la souveraineté alimentaire. 
Cet objectif concerne bien évidemment l'ensemble des agriculteurs et non-salariés agricoles mais également l'ensemble des salariés de l'agriculture et des secteurs de la transformation agroalimentaire.
Rappelons qu'en 2019, les activités de production et de transformation liées à l’agriculture, la sylviculture, la pêche et les industries agroalimentaires employaient 1,4 million de personnes (salariés et non salariés) en équivalent temps plein, soit 5,2% de l’emploi total national.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N005229,"Cet amendement vise à poser un objectif de transition de l’élevage, pour mettre fin à l’élevage industriel, tout en l’accompagnant vers un modèle extensif et pastoral.
Dans une perspective de transition agroécologique, cette mesure est bénéfique tant pour l’emploi, pour le revenu des agriculteurs, que pour l’environnement.
En effet, le modèle de l’élevage intensif, et des fermes-usines, et l’un des plus gros responsables de la perte d’emploi en agriculture. De moins en moins d’agriculteurs gèrent de plus en plus grandes surfaces, avec un nombre de bêtes croissant, réduisant ainsi grandement l’emploi agricole. Au contraire, l’élevage extensif, pastoral, est un élevage intensif en emplois, et en emploi qualifié.
Si en France, l’agriculture est le deuxième secteur le plus émetteur de gaz à effet de serre, l’élevage représente à lui seul près de 68 % des émissions de méthane (INRAE). La concentration de bêtes, dans de petits espaces, intérieurs, nourries au foin et pas à l’herbe, favorise ces émissions dangereuses pour l’environnement. Aussi, l’élevage en plein air est bien plus vertueux. Enfin, l’élevage industriel ne correspond absolument plus aux attentes sociétales considérant le bien-être animal.
Pour toutes ces raisons, il convient de placer la transition du modèle d’élevage comme un des grands objectifs de ce projet de loi.
Cet amendement correspond à l’une des 51 recommandations de la mission d’information sur les dynamiques de la biodiversité dans les paysages agricoles, dont le rapport a été approuvé par la commission du développement durable le 24 Janvier 2024.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N002312,"Cet amendement du groupe Socialistes et apparentés vise à supprimer les alinéas relatifs à l’engagement d’une fiscalité de la transmission des biens agricoles dont nous ne connaissons ni les orientations ni les principes.
Les phrases ajoutées à l’article 9, relatives à la fiscalité de transmission, n’ont aucunement leur place dans un article censé régir les contours du diagnostic modulaire.
Cet article, destiné à l’évaluation de la viabilité économique d’une exploitation, n’a aucun intérêt à intégrer des mesures programmatiques d’ordre fiscal.
Au-delà de la teneur même de ces mesures fiscales, leur intégration dans le diagnostic modulaire revêt un problème de forme.
Cet amendement est issu des échanges avec les JA.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N003790,"La sécurité sociale alimentaire est un horizon positif qui permettrait de répondre aux enjeux d’accès à une alimentation saine pour tous et de stimuler les productions vertueuses localement. Les écologistes ont déjà mis en place de nombreuses expérimentations dans plusieurs villes parmi lesquelles Lyon, Bordeaux, Paris ou Montpellier, qui permettent de tester des dispositifs d’accompagnement pérenne des bénéficiaires. A Montpellier, une caisse alimentaire commune a été élaborée démocratiquement par les habitants et plus d’une vingtaine d’associations implantées sur le territoire. Le principe est simple : chaque participant cotise librement, chaque mois, selon ses moyens, de 1 à 150 euros, et reçoit en retour une allocation alimentaire de 100 euros par mois, utilisable dans des commerces conventionnés. 350 citoyens ont été sélectionnés pour participer à cette expérimentation. La somme reçue pourra ainsi être utilisée dans des réseaux de distribution conventionnés, et choisis démocratiquement par la Caisse, pour des produits alimentaires locaux et issus de l’agriculture paysanne. En parallèle, les bénéficiaires sont accompagnés durablement par des associations.
Ces expérimentations, soutenues par de nombreux collectifs nationaux (Civam, Confédération paysanne, Territoires à vivre…) et évaluées par des chercheurs et des universitaires, permettent d’éclairer la décision publique et de contribuer à avancer sur des solutions pérennes d’accès à une alimentation durable et de qualité.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N003823,"L’enseignement et la formation professionnelle agricole doivent concourir à l’atteinte d’une rémunération juste pour les agriculteurs et agricultrices qui s’y forment. Cela inclut notamment la capacité d’identifier et de pouvoir se voir garantir une rémunération juste du fait de son travail, par exemple au travers de l’évaluation et de la fixation de ses coûts de production.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N005579,"Alors que le présent amendement fait référence à la notion de neutralité du point d'accueil, le présent amendement entend inscrire cette notion également à l'alinéa 23 qui aborde des sujets similaires.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N003121,Cet amendement propose une nouvelle disposition visant l'amélioration des conditions de travail dans les abattoirs ainsi que le respect des normes en matière de bien-être animal. Les abattoirs participent de la souveraineté alimentaire de la France. Cette disposition poursuit la valorisation et le renouvellement des générations nécessaires à la pérennité de la filière aujourd'hui menacée. Tel est l'apport du présent amendement.,non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N000227,"A de multiples reprises, pour aborder la souveraineté, mais aussi la promotion et la formations aux métiers de l’agriculture, pour traiter de transmission et installation, le texte fait référence à la prise en compte des transitions agroécologiques et climatiques. L’entreprise agricole ne peut être vue qu’au regard de ces deux dimensions. L’économie, la gestion, les marchés, les techniques de production doivent être considérées comme essentielles et, de ce fait, mentionnées comme des préalables à la réussite des projets.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N004005,"L’objet du présent amendement est d’adapter la législation en vigueur suite à la jurisprudence du Conseil d’État du 16 juillet 2021 dans son arrêt « Commune de La Londe-les-Maures » (n°437562) qui a jugé que l’exécution d’une décision juridictionnelle prononçant l’annulation partielle d’un PLU implique nécessairement que l’autorité compétente en modifie le règlement dans un sens déterminé de sorte de substituer, en application de l’article L. 153-7 du code de l’urbanisme, de nouvelles dispositions à celles qui ont été annulées, et qu’il appartient à cette autorité de faire application, selon la nature et l’importance de la modification requise, de l’une des procédures de révision, de modification ou de modification simplifiée du PLU, prévues respectivement, par les articles L. 153-31, L. 153-41 et L. 153-45 du même code, en se fondant le cas échéant, dans le respect de l’autorité de la chose jugée, sur certains actes de procédure accomplis pour l’adoption des dispositions censurées par le juge.
Or, reprendre de telles procédures est chronophage et contrevient, dans le cas de parcelles dont le classement au PLU a été annulé et dont la destination agricole a été en théorie rétablie par voie juridictionnelle, à l’installation rapide d’un agriculteur.
En pratique, après une procédure devant la juridiction administrative qui peut durer jusqu’à 2 voire 3 ans, l’administration concernée peut « jouer la montre » pendant au moins une année supplémentaire : c’est donc pour l’agriculteur concerné la « double peine » d’autant que la limite d’âge légale pour l’installation d’un jeune agriculteur est de 40 ans révolus ...
Aussi, conformément à la position de la doctrine à l’occasion du commentaire de l’arrêt susmentionné du Conseil d’Etat, notamment de l’avocat Maître Pierre Soler-Couteaux dans la Revue de Droit Immobilier (RDI, Dalloz) qui estime « par exemple que dans le cas de l’annulation du classement de parcelles pour erreur manifeste d’appréciation, l’administration puisse prendre une délibération sans même une nouvelle enquête publique dès lors que leurs propriétaires (ou le commissaire-enquêteur) auront formulé des observations ou remarques précisément sur le classement litigieux dans le cadre de l’enquête », l’objet du présent amendement est de simplifier la procédure dans ce cas d’espèce circonscrit aux seules parcelles à vocation agricole.",oui
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N005337,"Cet amendement vise à souligner l’enjeu corollaire au maintien de l’élevage durable, qui est d’assurer l’approvisionnement en produits issus d’élevages durables. Il tient à souligner le consensus scientifique existant en matière de santé publique comme de transition agroécologique : une alimentation saine et durable passe par un rééquilibrage des sources de protéines animales et végétales dans l’alimentation des Français.",
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N001645,"Par cet amendement, le groupe parlementaire LFI-NUPES souhaite s'assurer que les porteurs de projet puissent être orientés vers l'ensemble des structures de conseil et d'accompagnement existantes en fonction de ses besoins.
Il y a un véritable enjeu à accompagner les porteurs de projet qui souhaitent s'installer en agriculture. Le taux de survie à 5 ans des installations agricoles accompagnées et aidées est supérieur à 95 % par rapport aux installations agricoles qui n'ont pas été accompagnées. Or, il y a un enjeu à ce que les installations en agriculture soient plus nombreuses et que ces installations soient pérennes. Seulement un départ sur 3 est aujourd'hui compensé par une installation.
La rédaction actuelle de l'organisation du réseau France services agriculture laisse craindre que l'ensemble des structures accompagnant à l'installation ne soient pas prises en compte dans le dispositif. Pourtant, les associations et réseaux d'accompagnement à l'installation-transmission que sont la FADEAR, la FNAB, le MIRAMAP, le RENETA, le Réseau CIVAM, SOL, Terre de Liens et le pôle Inpact accompagnent plus de 10 000 candidats et 2 000 cédants par an. Cela représente plus d'un tiers des installations annuelles. La réforme du dispositif d'aide à l'installation-transmission ne peut donc se faire sans ces structures, indispensables au renouvellement des générations en agriculture. C'est pourquoi nous souhaitons que l'agrément des structures d'accompagnement garantisse la représentation de l'ensemble des dispositifs d'accompagnement existant.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N004567,"Cet amendement propose deux modifications : d’une part, la systématisation de l’analyse des besoins en formation pour la personne ayant un projet d’installation, en réalisant un état des lieux de ses compétences professionnelles ; d’autre part, à supprimer – temporairement – le rôle de l’établissement public locald’enseignement et de formation professionnelle.
Dans sa rédaction initiale, le projet de loi rend facultative la proposition d’un parcours de formation aux porteurs de projet. Dans le cadre d’un projet d’installation, cela présente plusieurs risques :
- Risque de manque de formation : certaines structures peuvent ne pas proposer de formation afin d’attirer les porteurs de projet souhaitant s’installer rapidement.
- Risque de favoritisme : les structures orientent le porteur de projet vers des formations qu’elles organisent.
Dans ces deux cas, la réponse ne correspondra probablement pas aux besoins de compétences du porteur de projet, compromettant ainsi la viabilité et la pérennité du projet. C’est pourquoi il est crucial desystématiser la réalisation d’un état des lieux des compétences professionnelles du porteur de projet afin degarantir que le parcours de formation proposé corresponde à ses besoins.
Pour un projet de cession, les risques sont moins présents voire inexistants. Ainsi, cet amendement conserve la rédaction initiale du projet de loi pour les personnes ayant un projet de cession d’exploitation, n’imposant pas systématiquement la réalisation de cet état des lieux, afin de ne pas alourdir la procédure.
De plus, l'amendement supprime le rôle attribué aux établissements publics locaux d'enseignement et de formation professionnelle tel qu'il est prévu dans le projet de loi initial, car ce rôle est similaire à celui des conseillers en formation, ce qui est redondant et non pertinent. Il serait plus judicieux de redéfinir leur fonction, par exemple en les chargeant de garantir la qualité des parcours de formation recommandés, afin de pallier les problèmes évoqués précédemment. Ainsi, cet amendement ouvre la possibilité d'adopter un autre amendement complémentaire visant à redéfinir le rôle des établissements publics locaux d'enseignement et de formation professionnelle.
Cet amendement a été travaillé avec les Chambres d'agriculture.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N003589,"La multiplication et l’intensification des effets du changement climatique visées par l’étude d’impact du présent projet de loi, rendent indispensable d’appréhender les politiques agricoles nationales à travers un double objectif de sécurité alimentaire mais également climatique. Aujourd'hui, plus de 80% de la population française vit dans des environnements urbanisés pouvant entrainer des impacts négatifs sur les écosystèmes agricoles et naturels (pollution, artificialisation, réduction de la biodiversité). L’imperméabilisation des sols est l’une des premières cause de dégradation des sols en Europe, notamment par décapage, perte de fertilité, compaction et suppression des échanges gazeux, hydriques et biologiques.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N004933,"Le présent amendement, de nature programmatique, dispose que les politiques publiques visant à la protection de la souveraineté alimentaire en France, doivent maitriser les dépendances en matières d’importations et d’exportations. Le choix du mot « maitriser » dénote un manque d’ambition certain. Notre pays devient de plus en plus dépendant des importations alimentaires, d’ailleurs bien souvent issues de pays qui ne respectent pas toujours les normes de qualité nationales. Ces dernières années, les importations ont notamment augmenté dans les secteurs des fruits et légumes. Se fixer l’objectif d’une réduction des dépendances en matière d’importations est indissociable de l’objectif de souveraineté alimentaire, qui doit aller de pair avec une politique protectrice de nos agriculteurs. C’est pourquoi ce sous amendement propose de se donner comme objectif de réduire les dépendances aux exportations et aux importations, et non, comme le dispose le texte de l'amendement, seulement de les maitriser.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N005239,"Le présent article présente les finalités de la politique en faveur de l'agriculture et de l'alimentation, dans ses dimensions internationale, européenne, nationale et territoriale. 
Il précise notamment la finalité de développer des filières de production et de transformation, et le besoin d'alliance économique et sociale. Cependant, comme ce texte le précise tant dans son exposé des motifs que dans sa rédaction, les enjeux environnementaux en sont une priorité. Ce sous-amendement propose donc d'inclure la performance environnementale, notion par ailleurs définie et reconnue, aux performances économique et sociale.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N004856,"Ce sous-amendement du groupe LFI-NUPES propose la suppression de la notion d'intérêt général majeur introduite par la présente loi.
Cette notion suscite de fortes inquiétudes en termes de régression environnementale, sans apporter aucune solution à la crise traversée par l'agriculture française. Elle pourrait conduire à faire des choix court-termistes préjudiciables à l'environnement, à la durabilité de notre agriculture, et donc à la sécurité économique de nos agriculteurs et à la souveraineté alimentaire de notre pays.
La notion d'intérêt général majeur pourrait notamment être mobilisée de façon à favoriser le déploiement de projets agro-industriels qui nous dirigent collectivement dans l'impasse, comme des méga-bassines et des élevages industriels.
Elle pourrait ainsi, notamment, menacer la disponibilité de la ressource en eau et son juste partage, indispensables à une agriculture durable, en favorisant des opérations de pompage abusives dans les nappes phréatiques et dans les cours d'eau. Selon l'analyse du juriste de l'environnement Dorian Guinard, elle pourrait en effet impacter négativement la régulation des autorisations annuelles de prélèvement ainsi que des restrictions d'eau découlant des arrêtés sécheresse.
Par ailleurs, cette notion nouvelle, floue et ambigue, n'a pas de signification juridique précise et porte atteinte à l'impératif de lisibilité et de clarté du droit. Selon le cabinet de Marc Fesneau, « L’administration puis le juge prendront en considération la qualification législative d’intérêt général majeur dans leur mise en balance des différents intérêts contradictoires en présence ». Mais il apparaît impossible d'en évaluer précisément les conséquences et, pour cette raison, celle-ci devrait être rejetée par le législateur.",non
