IDEES,DESCRIPTION,NOM_AMENDEMENT,EXPOSE_SOMMAIRE,LABEL
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N000101.json,Cet amendement vise à accompagner les agriculteurs dans les recherches scientifiques et à ne pas entraver les nouvelles techniques qui peuvent être gage de progrès.,non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N002346.json,"Cet amendement du groupe Socialistes et apparentés vise à assurer un suivi précis et actualisé des objectifs fixés en matière de formation. A ce stade, cet article se limite à des déclarations de bonnes intentions sans fixer réellement de cap ni de moyens pour y parvenir. Depuis 2017 des faits significatifs vont dans un sens diamétralement opposé aux objectifs affichés :- Abandon du Schéma Prévisionnel National des Formations de l’Enseignement Agricole, à la suite d’un rapport sévère du CGAAER et de l’Inspection de l’Enseignement Agricole en 2020 suivi d’aucune création d’outil de pilotage national prévisionnel ;- Suppression de l’IAV2F qui avait l’ambition de fédérer la totalité des établissements d’enseignement supérieur publics ;- Mise en place d’aucune évaluation indépendante du système d’enseignement technique agricole ; - Situation très perturbée d’Agro-ParisTech, chef de file de l’enseignement supérieur agricole au sein d’une Université de Saclay, d’abord scindée en deux et en plein conflit interne aujourd’hui ;- Création de formations supérieures vétérinaires privées par la voie parlementaire avec le soutien complice du Gouvernement.L’heure ne doit plus être aux déclarations de bonnes intentions mais aux engagements concrets avec des projections budgétaires cohérentes. Tel est le sens du présent amendement.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N004553.json,"Amendement de cohérence Depuis sa mise en place il y a plus de quatre ans et à travers ses 2700 points d’accueil déployés sur l’ensemble du territoire, le réseau France Services a permis un retour du service public au cœur des territoires. Ce dispositif – ainsi que les services qui y sont proposés - est à ce jour bien identifié et connu des particuliers.Le présent projet de loi prévoit avec l’instauration du réseau "" France services agriculture "" un accompagnement individualisé de chaque personne qui souhaite s’installer ou travailler en agriculture ou céder une exploitation.Cependant, sur le terrain, les acteurs du monde agricole font part de leurs questionnements sur une possible intégration du futur réseau "" France services agriculture "" au réseau France Service existant dédié aux particuliers.Ainsi, afin de lever toute ambiguïté et de souligner le fait que ce nouveau réseau sera bien dédié aux acteurs du monde agricole, le présent amendement propose de nommer ce nouveau réseau "" France agriculture "" en lieu et place de "" France services agriculture "".",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N003982.json,"Cet amendement vise à autoriser les salariés d’un vétérinaire ou d’une société de vétérinaires ainsi que les élèves inscrits dans des écoles vétérinaires, à établir des soins d'urgence, à réaliser des autopsies et des euthanasies, en dehors de l'établissement vétérinaire, en cas de crise sanitaire. Le manque de vétérinaires est de plus en plus patent dans les zones rurales. Selon le ministre Marc Fesneau, le nombre de vétérinaires y a diminué de près 20% en cinq ans. Et le manque de vétérinaires en élevage dans les zones rurales pourrait s'aggraver dans les années à venir, notamment en raison de l'attrait des jeunes générations pour les soins aux animaux de compagnie ou aux chevaux. À défaut de remplacement par les jeunes praticiens des anciens vétérinaires ruraux proches de la retraite, le manque de couverture vétérinaire dans certaines zones d'élevage s’aggravera.En conséquence, un nombre croissants d'éleveurs ont des difficultés à faire soigner leurs bêtes. Alors que certaines maladies ou certains actes requièrent une intervention urgente, les éleveurs doivent parfois attendre de longues heures avant de pouvoir avoir une intervention vétérinaire, notamment en période de crise sanitaire où ces derniers sont particulièrement sollicités. En outre, ce manque de vétérinaires conduit à des difficultés d'indemnisation pour les éleveurs faisant face au décès d'un de leur animal. En effet, les éleveurs doivent théoriquement faire valider les attestations par des vétérinaires ayant réalisé les soins déclarés, ce qui constitue une difficulté supplémentaire dans les déserts vétérinaires.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N003039.json,"La phrase ajoutée à l’alinéa 13 revêt un caractère particulièrement coercitif dans le spectre des enseignements dispensés en matière agricole.S’il est important d’inclure les enjeux environnementaux et climatiques dans les programmes d’enseignement, la spécificité et la rigueur avec lesquels ils seront déclinés risque d’orienter les formations dans un sens précis, sans représenter certains besoins et la diversité des modèles agricoles.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N005476.json,Le présent sous -amendement vise à s'assurer que l'information fournie dans le cadre du diagnostic modulaire intégrera bien des éléments d'accompagnement à la sollicitation des aides de la PAC.,non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N002034.json,"Il convient à travers cet amendement d’évoquer l’élevage, le grand oublié du projet de loi. Rien n’est prévu dans ce texte pour encourager l’investissement et la modernisation des élevages. Alors qu’aujourd’hui, on assiste à un basculement générationnel très important, qui va entraîner une baisse de la production, et que le revenu des éleveurs s’effrite, rien n’est proposé pour soutenir le secteur de l’élevage. Alors que le Ministre nous avait assuré le 7 juin dernier que l’élevage figurerait bien parmi les sujets importants du Pacte et de la Loi d’orientation et d’avenir agricoles (PLOA), aucune mesure spécifique n’est proposée pour cette filière, pourtant essentielle pour l’aménagement et l’occupation de notre territoire, l’économie agricole et la souveraineté alimentaire de notre pays.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N003873.json,"Cet amendement du groupe Socialistes et apparentés vise à assurer le maintien des élevages bovins, herbagers et plein air, ainsi que l’approvisionnement des Français en produits d’élevage durables à tous les maillons de la consommation (y compris en RHD) dans le cadre d’un plan stratégique pour l’élevage construit entre toutes les parties prenantes concernées.En 10 ans, un tiers des exploitations d’élevages a disparu. Ces disparitions ont été compensées par l’agrandissement des exploitations et/ou des hausses de productivité liées à une intensification des pratiques. La part d’herbe dans les systèmes diminue pour l’élevage laitier (la proportion de vaches laitières sans accès au pâturage a augmenté de plus d’un tiers depuis 2008 selon l’Idele). Devant cette tendance, la filière laitière souhaite "" enrayer le développement des exploitations sans accès au pâturage "", comme elle l’affirme en 2020 dans une note de consensus publiée lors du Salon de l’Agriculture, avec les associations de protection animale. Du coté des monogastriques, les élevages de porcs et de volailles plein air restent minoritaires avec moins de 5 % pour les porcs et 14 % pour les volailles de chair, avec des reculs importants au cours des dernières années (on observe des mises en place en bio de – 9 % au premier semestre 2023 par rapport au 1er semestre 2022, et de – 36 % par rapport au premier semestre 2021 - Agridées, 2024). Pourtant, ces formes d’élevage plus durables sont plus résilientes grâce à leur plus grande autonomie en alimentation animale. Ils sont plus ancrés sur leur territoire et ont également un impact bien moindre sur l’environnement. Au contraire, l’élevage intensif est aujourd’hui dépendant de pesticides, d’engrais de synthèse et de soja importé pour l’alimentation des animaux (en majorité importés). C’est pourquoi, la Stratégie nationale bas carbone (SNBC) vise à l’horizon 2050 : 0 % de vaches en zéro pâturage et 64 % des vaches dans des systèmes où le pâturage est dominant, ainsi que 16 % des animaux sous SIQO (Signes d’Identification de la Qualité et de l’Origine) pour le porc et 60 % pour la volaille.La consommation totale de viande des Français est demeurée stable entre 2012 et 2022 autour de 85kg/hab./an mais la consommation de viande de poulet progresse, elle, fortement, pour atteindre 22,5 kg/hab./an, pour la première fois devant la viande bovine, et pour plus de la moitié, issue d’importations (intra UE pour l’essentiel). L’enjeu aujourd’hui n’est pas tant un déficit en volume qu’une stagnation de l’offre durable et des débouchés associés faute de réelle politique alimentaire.Enfin, pour sortir par le haut des cristallisations sur l’élevage, alors que les enjeux sont plus que jamais importants et pour les éleveurs les premiers, il est nécessaire d’engager un débat apaisé dans un plan stratégique pour l’élevage, construit avec les filières agricoles, des associations de la société civile, et des agences et instituts nationaux.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N005072.json,"Vivre correctement de son métier et recevoir une juste rémunération est l'une des revendications de nos agriculteurs et de nos éleveurs. La question du revenu est essentiel pour atteindre l'objectif de souveraineté alimentaire. Sans revenus qui assurent aux agriculteurs une juste rémunération et une capacité à investir sur leur exploitation, le renouvellement des générations ne pourra se faire et le nombre d'exploitations continuera de diminuer. C'est pourquoi, l'objectif de ce sous-amendement vise à inscrire l'objectif d'augmentation du revenu des agriculteurs et actifs agricoles parmi les objectifs de politiques publiques concourant à la souveraineté alimentaire.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N003173.json,"En lien avec les objectifs programmatiques en matière d’orientation, de formation, de recherche et d’innovation, prévus à l’alinéa 5 de l’article 2 de cette présente loi, le dispositif de France Services Agriculture (FSA) permettra d’accroître significativement le nombre des actifs formés tout au long de la vie, en développant leurs compétences.Dans la logique d’accompagnement des formations tout au long de la carrière des actifs agricoles cet amendement a pour finalité d’inclure la formation tout au long de la vie dans le dispositif FSA.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N002095.json,"La rédaction actuelle de l’alinéa 14 de l’article 1 introduit la notion d’orientation “prioritaire” de la politique d’installation et de transmission au profit de “secteurs stratégiques pour la souveraineté alimentaire”. Une telle démarche de priorisation pourrait aboutir à des situations de blocage pour des exploitation pourtant viable économiquement. De plus, le marché ne permet pas de prioriser un secteur agricole au détriment d’un autre. Cet amendement revient donc sur cette notion, tout en confortant le lien entre la politique d’installation et la nécessaire préservation et amélioration de la souveraineté alimentaire et énergétique.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N001752.json,"Le présent amendement vise à préciser les conditions d’autorisation du Gouvernement à prendre par ordonnance des mesures relevant de la loi en matière de responsabilité des éleveurs en cas de dommages causés par les chiens.Actuellement, le champ de l’ordonnance vise exclusivement l’adaptation de la responsabilité pénale. Or, la responsabilité des éleveurs peut aussi avoir des conséquences financières importantes, notamment lorsque les élevages sont situés à proximité de voies douces où promeneurs ou cyclistes cohabitent désormais avec les chiens de troupeaux. Alors que la présence des chiens de protection des troupeaux conditionne désormais certaines indemnisations liées aux attaques de prédateurs, il est nécessaire que les exploitants agricoles ne subissent pas les conséquences économiques que la collectivité leur a imposée. Le gouvernement doit s’interroger sur l’adaptation de tous les régimes de responsabilité au regard de ces situations nouvelles, et non uniquement sur l’adaptation de la responsabilité pénale.En outre, il vise à préciser le champ de l’ordonnance en assurant que l’adaptation des règles en matière de responsabilité doit être recherchée au regard de la nécessité d’exonérer les éleveurs de leur responsabilité à raison de la présence des chiens de protection des troupeaux.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N002902.json,"Cet amendement du groupe LFI-NUPES propose la suppression de l'article premier du projet de loi.1) Nous nous opposons en effet à la notion ""d'intérêt général majeur"" qu'il introduit.Cette notion suscite de fortes inquiétudes en termes de régression environnementale, sans apporter aucune solution à la crise traversée par l'agriculture française. Elle pourrait conduire à faire des choix court-termistes préjudiciables à l'environnement, à la durabilité de notre agriculture, et donc à la sécurité économique de nos agriculteurs et à la souveraineté alimentaire de notre pays.La notion d'intérêt général majeur pourrait notamment être mobilisée de façon à favoriser le déploiement de projets agro-industriels qui nous dirigent collectivement dans l'impasse, comme des méga-bassines et des élevages industriels.Elle pourrait ainsi, notamment, menacer la disponibilité de la ressource en eau et son juste partage, indispensables à une agriculture durable, en favorisant des opérations de pompage abusives dans les nappes phréatiques et dans les cours d'eau. Selon l'analyse du juriste de l'environnement Dorian Guinard, elle pourrait en effet impacter négativement la régulation des autorisations annuelles de prélèvement ainsi que des restrictions d'eau découlant des arrêtés sécheresse.Par ailleurs, cette notion nouvelle, floue et ambigue, n'a pas de signification juridique précise et porte atteinte à l'impératif de lisibilité et de clarté du droit. Selon le cabinet de Marc Fesneau, "" L’administration puis le juge prendront en considération la qualification législative d’intérêt général majeur dans leur mise en balance des différents intérêts contradictoires en présence "". Mais il apparaît impossible d'en évaluer précisément les conséquences et, pour cette raison, celle-ci devrait être rejetée par le législateur.2) Nous nous opposons également à la définition de la souveraineté alimentaire que l'article premier introduit et qui est en contradiction totale avec celle de la Déclaration des Nations Unies sur les droits des paysans et des autres personnes vivant dans les zones rurales (UNDROP - 2018).En effet, le concept de souveraineté alimentaire reconnu par cette déclaration des Nations Unies a été forgé, par le mouvement paysan international Via Campesina, en opposition aux politiques néo-libérales qui donnent la priorité au commerce international, et il a été porté au débat public à l’occasion du Sommet Mondial de l’Alimentation de 1996, avant d'être consolidé à travers l'UNDROP. Celle-ci dispose notamment :- “Les paysans et les autres personnes travaillant dans les zones rurales ont le droit de définir leurs systèmes alimentaires et agricoles, droit reconnu par de nombreux États et régions comme le droit à la souveraineté alimentaire. Ceci inclut le droit de participer aux processus décisionnels concernant la politique alimentaire et agricole et le droit à une nourriture saine et suffisante produite par des méthodes écologiques et durables respectueuses de leur culture.”Au contraire, la définition de la souveraineté alimentaire proposée par le Gouvernement inscrit les politiques publiques françaises dans le cadre dévastateur du libre-échange et de la concurrence déloyale.3) Enfin, les objectifs politiques et les priorités de la politique d'installation-transmission introduit par l'article 1er ne sont pas à la hauteur des enjeux, notamment en termes de régulation du foncier et d'objectifs d'installation, quand ils ne nous emmènent pas foncièrement dans l'impasse.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N004300.json,"Il est essentiel de contrôler tous les acteurs du réseau France services agriculture (niveau 1 : point d’accueil départemental unique, niveau 2 : conseillers des structures agréées et établissements locaux d’enseignement et de formation professionnelle agricoles) pour assurer la neutralité et la qualité du conseil fourni.Au niveau du point d’accueil, l'objectif est de garantir la neutralité de l’orientation par l’agent France services agriculture vers les structures agréées, en vérifiant la présentation, au porteur de projet, d’une liste officielle validée par l’autorité compétente.Concernant les conseillers des structures agréées, l’objectif est de contrôler le maintien du respect du cahier des charges nécessaire pour l’obtention de l’agrément, notamment en ce qui concerne la compétence des conseillers et la qualité des conseils donnés. Ce contrôle permettra également d’éviter les écueils suivants :• Orientation des porteurs vers un accompagnement et des prestations (formation, étude économique, etc.) mis en place par la structure dont le conseiller est issu (clientélisme).• Fournir un conseil incomplet – et par conséquent limiter l’accompagnement proposé – pour permettre, par exemple, une installation plus rapide (non-prescription de formations qui s’avèreraient pourtant nécessaires)Le contrôle pourrait consister à demander aux conseillers de présenter de manière exhaustive les accompagnements et aides disponibles sur le territoire, à partir d'une base de données gérée par FSA et validée par l’autorité compétente, afin de recenser l’ensemble des dispositifs existants.Cet amendement a été travaillé avec les Chambres d'agriculture.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N001303.json,"Par cet amendement, le groupe parlementaire LFI-NUPES désigne comme objectif structurant des politiques publiques le doublement de la surface cultivée en légumineuses à horizon 2030.Dans le cadre de sa Stratégie nationale pour les protéines végétales lancée en décembre 2020, le Gouvernement prévoyait que la surface cultivée en légumineuses passe de 1 million d’hectares en 2020 à 2 millions en 2030. Cependant, dans un premier rapport d’analyse publié le 16 janvier 2024 sur le déploiement de cette Stratégie nationale pour les protéines végétales, France Stratégie pointe l’absence d’éléments permettant d’affirmer que le Gouvernement atteindra, à court terme, ses objectifs d’augmentation des surfaces semées avec des espèces riches en protéines végétales.En ce qui concerne l’alimentation humaine, la consommation moyenne des Français est encore bien en deçà des deux repas à base de légumineuses par semaine recommandés par le PNNS4. Un rapport publié le 20 février 2024 par le Réseau Action Climat et la Société française de nutrition montre que notre consommation de légumineuses est deux fois moins élevée que la moyenne européenne et quatre fois moins que la moyenne mondiale, après avoir été divisée par 4 au cours des 20 dernières années. Pour la nourriture d’élevage comme pour l’alimentation humaine, la France est également fortement dépendante de l’importation de protéines végétales. Nous importons ainsi plus de 60 % de notre consommation de lentilles, principalement du Canada.Le développement de la culture des légumineuses pour l’alimentation humaine, ainsi que des légumineuses fourragères pour nourrir les cheptels pourraient pourtant nous apporter des avantages considérables pour notre modèle agricole et alimentaire. En rotation avec d’autres cultures, les légumineuses permettent notamment de restituer de l’azote aux cultures suivantes et de diminuer notre dépendance aux engrais chimiques de synthèse.Par cet amendement, le groupe parlementaire LFI-NUPES fixe ainsi un objectif ambitieux de doublement de la surface cultivée en légumineuses, qui devra être accompagné d’investissements massifs attribués selon des critères environnementaux précis concernant les modes de cultures et favorisant la transition vers un modèle d’élevage paysan.Cet amendement vise donc à fixer un objectif de doublement de la surface cultivée en légumineuses à horizon 2030, dans l’objectif de renforcer notre souveraineté alimentaire, d’accroitre l’autonomie des fermes et le revenu des agriculteurs, et d’améliorer notre capacité à produire durablement.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N003099.json,"Cet amendement du groupe LFI-NUPES propose une réécriture générale de l'article premier, afin de fixer un cap clair à nos politiques publiques agricoles et alimentaires et à nos politiques d'installation-transmission.1) Il propose de définir la souveraineté alimentaire en cohérence avec le droit international, sur la base de la définition issue de la Déclaration des Nations Unies sur les droits des paysans et des autres personnes vivant dans les zones rurales (UNDROP - 2018).2) Il dispose que les politiques publiques concourent à la protection de la souveraineté alimentaire de la France et qu'à cet effet, elles mettent en œuvre les actions nécessaires pour, notamment :- Stopper la disparition des agriculteurs et des exploitations agricoles, et accroître nombre d’exploitants agricoles, en se fixant l’objectif d’atteindre 1 million d’exploitants agricoles à l’horizon 2050- Organiser la régulation du marché foncier, la préservation et la juste distribution des terres agricoles- Assurer que les actifs du secteur agricole tirent un revenu digne de leur métier, notamment en garantissant des prix rémunérateurs aux producteurs au moyen de prix plancher couvrant les coûts de production et en réformant la Politique agricole commune- Réguler les échanges internationaux et lutter contre la concurrence déloyale, notamment par un moratoire sur les accords de libre-échange, la mobilisation des clauses de sauvegarde et en appliquant les mêmes normes de production aux produits locaux et aux produits importés- Développer une agriculture destinée à répondre en premier lieu aux besoins alimentaires nationaux et communautaires en recherchant la proximité et en soutenant les filières déficitaires, notamment le maraîchage, l’arboriculture, les protéines végétales et l’élevage durable tel que le pastoralisme, sans porter préjudice à la souveraineté alimentaire des pays tiers- Accélérer la bifurcation agroécologique, notamment par le développement de systèmes agricoles économes et de l'agriculture biologique- Simplifier et faciliter la vie des agriculteurs, notamment en simplifiant et en favorisant le redressement des exploitations en difficulté, le recours aux droits sociaux, y compris le service de remplacement, les congés, la retraite et la formation professionnelle3) Il redéfinit les objectifs et les priorités de la politique d'installation-transmission en agriculture, en fixant que celle-ci s'appuie sur une gouvernance pluraliste, organise l’accès au foncier agricole dans des conditions transparentes et équitables et oriente en priorité l’installation en agriculture vers des systèmes de production stratégiques pour la souveraineté alimentaire et les transitions écologique et climatique, adaptés aux enjeux de chaque territoire, diversifiés, économes et autonomes en intrants, et notamment vers l’agroécologie dont l’agriculture biologique.4) Il supprime la notion ""d'intérêt général majeur"", facteur d'inquiétudes majeures en termes de régression environnementale, source de flou juridique, et symptôme de l'impasse agroindustrielle dans laquelle nous enfonce le Gouvernement en cherchant à faciliter des projets foncièrement désastreux pour l'avenir de nos systèmes agricoles comme les mega-bassines et les elevages industriels.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N005225.json,"Le présent amendement a pour objectif d'ambitionner l'augmentation des revenus des conjoints d'agriculteurs, reconnaissant ainsi leur contribution essentielle mais souvent sous-évaluée au sein des exploitations agricoles. Ces conjoints participent activement, non seulement par le travail sur le terrain, mais aussi par la gestion administrative et financière, jouant un rôle clé dans la stabilité et la viabilité des fermes.Cette initiative vise à corriger l'injustice des revenus insuffisants et de la protection sociale limitée dont bénéficient ces conjoints. En souhaitant garantir une rémunération juste et une meilleure couverture sociale, cet amendement contribue à renforcer la sécurité économique des familles agricoles et à promouvoir l'équité au sein du secteur. Ainsi, en valorisant et en sécurisant le travail des conjoints, nous soutenons la pérennité de l'agriculture française tout en reconnaissant officiellement le rôle vital de ces acteurs indispensables.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N002562.json,Aucune entreprise ne peut anticiper une cessation d'activité aussi longtemps à l'avance. Il est par conséquent proposé de ramener ce délai de prévenance de 5 ans à 1 an.,non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N004110.json,"L’accès au foncier est un frein majeur pour l’installation des jeunes agriculteurs.En effet, le prix des terres agricoles est considérable. Selon les données de la Fédération nationale des SAFER (Sociétés d'aménagement foncier et d'établissement rural), le prix moyen des terres agricoles en France était d'environ 6 000 euros par hectare en 2020. Mais cette moyenne masque néanmoins une grande disparité régionale. Certaines régions françaises affichent des prix beaucoup plus élevés que la moyenne nationale. Par exemple, dans l’Aube, le prix moyen en 2022 était de 8 800 euros par hectare (pour des terres nues), jusqu’à un prix avoisinant les 20 000 euros par hectare en Ile-de-France.Afin de répondre à cette problématique, la SAFER a mis en place plusieurs dispositifs afin de faciliter l’accès au foncier aux jeunes agriculteurs, comme le portage foncier qui peut s’avérer être une solution.Il est essentiel que l’État facilite l’accès au foncier pour renouveler la génération agricole puisque 45 % des agriculteurs vont cesser leur activité d'ici 2026. Afin d’y parvenir, le travail en concertation avec les SAFER et les EPF est essentiel.Tel est le sens de cet amendement.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N000610.json,"Cette modification de l'article 2 vise à préciser que les professionnels des métiers concernés sont associésà la réalisation du programme national d'orientation et de découverte des métiers de l'agriculture, del'agroalimentaire et du vivant, mis en place par l'Etat et les régions.Chambres d’agriculture, en tant qu’établissement public assurant la promotion des agricultures, se voitconfier la coordination de la mise en œuvre du programme.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N002932.json,"L'article 10 définit les modalités de mise en œuvre du réseau 'France services agriculteurs' (FSA). Il prévoit notamment les modalités selon lesquelles vont s'articuler les différents acteurs de ce réseau. La rédaction propose notamment que le porteur d'un projet d'acquisition ou de cession se rapproche d'un guichet départemental qui le renverra ensuite vers une structure de conseil et d'accompagnement adaptée, qui pourra elle-même le renvoyer vers un prestataire de services.Cette stratification des acteurs pour l'application d'une même mission mène droit à l'opacité et la lourdeur administrative tant décriée lors des récentes manifestations des agriculteurs.En cela cet amendement de repli propose de supprimer la possibilité de sous-traiter ces missions à des prestataires de services.",non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N004961.json,Amendement de cohérence.Intrinsèquement les agriculteurs sont les protecteurs de la nature. Bavardage législatif inutile.,non
Distorsions de concurrence,Les normes environnementales pénalisent les agriculteurs français en les exposant à la concurrence déloyale d’acteurs étrangers soumis à des standards moins rigoureux et une charge administrative moindre,AMANR5L16PO791932BTC2600P0D1N001391.json,"Cet amendement du groupe LFI-NUPES vise à instaurer un moratoire pour toute nouvelle mise en production de bâtiments nouveaux ou réaménagés d’élevage en cage et ainsi favoriser la transition des exploitations d’élevage vers des pratiques en phase avec les attentes de la société et les enjeux du renouvellement des générations en élevage."" Les systèmes d’élevage en cage se caractérisent à la fois par des densités de peuplement élevées et des niveaux élevés de confinement des animaux et sont souvent utilisés dans des exploitations à grande échelle. Ces caractéristiques des bâtiments d’élevage, ainsi que les pratiques de gestion associées, ont des impacts directs et indirects non seulement sur la santé et le bien-être des animaux, mais aussi sur l’empreinte environnementale et les performances économique et sociale des exploitations "" (IEEP, octobre 2020).A l’heure actuelle, en France, chaque année, plus de 84 millions d’animaux passent une partie, voire la totalité de leur vie en cage. La France se classe 15ème du classement des pays européens en ce qui concerne l’utilisation des cages. Au total, ce sont 28 millions de lapins, 26 millions de poules pondeuses, 900 000 truies et plus de 30 millions de canard, oies, caille et veaux qui sont élevées dans ce mode de logement.Il est désormais urgent de préparer la transition de nos élevages afin de se conformer avec les évolutions règlementaires en cours, notamment à l’échelle de l’Union Européenne, qui s’est engagée à introduire une législation afin de mettre fin aux systèmes d’élevage en cage suite à l’Initiative Citoyenne Européenne "" pour une nouvelle ère sans cage "".Plusieurs pays européens se sont d’ores et déjà engagés dans la transition hors cage, à l’instar de l’Allemagne, premier producteur de porc en Europe, où est entrée en vigueur depuis 2021 une interdiction des cases de gestation et des cages de mise bas pour les truies, pour les nouveaux bâtiments, et progressivement pour les installations existantes, qui interdit les cages pour les lapins à compter de 2024, et pour les poules pondeuses à partir de 2025. Les exploitants ayant investis dans les systèmes hors cage en France (en porc, poules pondeuses ou encore en élevage cunicole), sont, ces derniers mois, mis en difficulté devant la concurrence d’importations ou de productions moins durables en France.Alors que le projet de loi vise à faire émerger une nouvelle génération d’agricultrices et d’agriculteurs en mobilisant le levier de l’installation et de la transmission, mettre en place un moratoire sur les installations en cage permettrait de soutenir les pratiques les plus vertueuses qui sont impactées de plein fouet par la concurrence des productions moins durables. Une fois les agriculteurs installés dans un système de production et une fois que des investissements ont été réalisés, les changements de pratiques peuvent s’avérer plus délicats, que ce soit d’un point de vue technique ou économique. L’installation constitue en ce sens le moment le plus propice pour promouvoir les systèmes les plus vertueux.Ce moratoire pour les bâtiments nouveaux ou réaménagé d’élevage en cage doit permettre de sortir progressivement d’un système qui ne correspond plus aux attentes sociétales ni aux contraintes environnementales et géopolitiques, et de donner des perspectives d’avenir à nos éleveurs.Cet amendement est issu d’une proposition du CIWF.",non
